Symbol,Company Name,Security Type,Sector,Industry,Sub-Industry
LYFT,Lyft Inc,Common Stock,Industrials,Ground Transportation,Passenger Ground Transportation
UBER,Uber Technologies Inc,Common Stock,Industrials,Ground Transportation,Passenger Ground Transportation
YAYO,EVmo Inc,Common Stock,Industrials,Ground Transportation,Passenger Ground Transportation
MCOM,Micromobility.com Inc,Common Stock,Industrials,Ground Transportation,Passenger Ground Transportation
ARGHF,Argo Corp,Common Stock,Industrials,Ground Transportation,Passenger Ground Transportation
YGMZ,MingZhu Logistics Holdings Ltd,Common Stock,Industrials,Ground Transportation,Cargo Ground Transportation
GRAB,Grab Holdings Limited,Common Stock,Industrials,Ground Transportation,Passenger Ground Transportation
SWVL,Swvl Holdings Corp,Common Stock,Industrials,Ground Transportation,Passenger Ground Transportation
TSPH,TuSimple Holdings Inc,Common Stock,Industrials,Ground Transportation,Cargo Ground Transportation
GETR,Getaround Inc,Common Stock,Industrials,Ground Transportation,Passenger Ground Transportation
HTZ,Hertz Global Holdings Inc,Common Stock,Industrials,Ground Transportation,Passenger Ground Transportation
MRT,Marti Technologies Inc,Common Stock,Industrials,Ground Transportation,Passenger Ground Transportation
PNYG,Pony Group Inc,Common Stock,Industrials,Ground Transportation,Passenger Ground Transportation
ZCAR,Zoomcar Holdings Inc,Common Stock,Industrials,Ground Transportation,Passenger Ground Transportation
FIP,FTAI Infrastructure Inc,Common Stock,Industrials,Ground Transportation,Rail Transportation
RXO,RXO Inc,Common Stock,Industrials,Ground Transportation,Cargo Ground Transportation
UHAL/B,U-Haul Holding Co,Common Stock,Industrials,Ground Transportation,Cargo Ground Transportation
RYDE,Ryde Group Ltd,Common Stock,Industrials,Ground Transportation,Passenger Ground Transportation
PGHL,Primega Group Holdings Ltd,Common Stock,Industrials,Ground Transportation,Cargo Ground Transportation
PAL,Proficient Auto Logistics Inc,Common Stock,Industrials,Ground Transportation,Cargo Ground Transportation
BTOC,Armlogi Holding Corp,Common Stock,Industrials,Ground Transportation,Cargo Ground Transportation
MATX,Matson Inc,Common Stock,Industrials,Marine Transportation,Marine Transportation
KEX,Kirby Corp,Common Stock,Industrials,Marine Transportation,Marine Transportation
SBLK,Star Bulk Carriers Corp,Common Stock,Industrials,Marine Transportation,Marine Transportation
GOGL,Golden Ocean Group Ltd,Common Stock,Industrials,Marine Transportation,Marine Transportation
DSX,Diana Shipping Inc,Common Stock,Industrials,Marine Transportation,Marine Transportation
ESEA,Euroseas Ltd,Common Stock,Industrials,Marine Transportation,Marine Transportation
DAC,Danaos Corporation,Common Stock,Industrials,Marine Transportation,Marine Transportation
CCEC,Capital Clean Energy Carriers Corp,Common Stock,Industrials,Marine Transportation,Marine Transportation
WLOLQ,Winland Ocean Shipping Corp,Common Stock,Industrials,Marine Transportation,Marine Transportation
PRGNF,Paragon Shipping Inc,Common Stock,Industrials,Marine Transportation,Marine Transportation
SHIP,Seanergy Maritime Holdings Corp,Common Stock,Industrials,Marine Transportation,Marine Transportation
GLBS,Globus Maritime Ltd,Common Stock,Industrials,Marine Transportation,Marine Transportation
SB,Safe Bulkers Inc,Common Stock,Industrials,Marine Transportation,Marine Transportation
BBLKF,Britannia Bulk Holdings Inc,Common Stock,Industrials,Marine Transportation,Marine Transportation
GSL,Global Ship Lease Inc,Common Stock,Industrials,Marine Transportation,Marine Transportation
SEAOF,Seaco Ltd,Common Stock,Industrials,Marine Transportation,Marine Transportation
CMRE,Costamare Inc,Common Stock,Industrials,Marine Transportation,Marine Transportation
PSHG,Performance Shipping Inc,Common Stock,Industrials,Marine Transportation,Marine Transportation
TEUFF,Box Ships Inc,Common Stock,Industrials,Marine Transportation,Marine Transportation
ASCJF,AMSC ASA,Common Stock,Industrials,Marine Transportation,Marine Transportation
PANL,Pangaea Logistics Solutions Ltd,Common Stock,Industrials,Marine Transportation,Marine Transportation
GNK,Genco Shipping & Trading Ltd,Common Stock,Industrials,Marine Transportation,Marine Transportation
PXS,Pyxis Tankers Inc,Common Stock,Industrials,Marine Transportation,Marine Transportation
EDRY,EuroDry Ltd,Common Stock,Industrials,Marine Transportation,Marine Transportation
CTRM,Castor Maritime Inc,Common Stock,Industrials,Marine Transportation,Marine Transportation
ZIM,ZIM Integrated Shipping Services Ltd,Common Stock,Industrials,Marine Transportation,Marine Transportation
CACO,Caravelle International Group,Common Stock,Industrials,Marine Transportation,Marine Transportation
OP,OceanPal Inc,Common Stock,Industrials,Marine Transportation,Marine Transportation
USEA,United Maritime Corp,Common Stock,Industrials,Marine Transportation,Marine Transportation
HSHP,Himalaya Shipping Ltd,Common Stock,Industrials,Marine Transportation,Marine Transportation
TORO,Toro Corp,Common Stock,Industrials,Marine Transportation,Marine Transportation
CISS,C3is Inc,Common Stock,Industrials,Marine Transportation,Marine Transportation
LSH,Lakeside Holding Ltd,Common Stock,Industrials,Marine Transportation,Marine Transportation
ICON,Icon Energy Corp,Common Stock,Industrials,Marine Transportation,Marine Transportation
ALK,Alaska Air Group Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
DLAKF,Deutsche Lufthansa AG,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
GLUX,Great Lakes Aviation Ltd,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
HRBR,Harbor Diversified Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
JBLU,JetBlue Airways Corp,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
LUV,Southwest Airlines Co.,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
SKYW,SkyWest Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
JETMF,Global Crossing Airlines Group Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
CPA,Copa Holdings SA,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
UAL,United Airlines Holdings Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
ALGT,Allegiant Travel Co,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
DAL,Delta Air Lines Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
SAVE,Spirit Airlines Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
TAKOF,Volatus Aerospace Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
EJTTF,easyJet Plc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
AAL,American Airlines Group Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
ACDVF,Air Canada,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
CHHCF,CHC Group LLC,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
ULCC,Frontier Group Holdings Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
MESA,Mesa Air Group Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
BLDE,Blade Air Mobility Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
JOBY,Joby Aviation Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
UP,Wheels Up Experience Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
SNCY,Sun Country Airlines Holdings Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
FLYX,flyExclusive Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
JTAI,Jet.AI Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
SOAR,Volato Group Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
SRFM,Surf Air Mobility Inc,Common Stock,Industrials,Passenger Airlines,Passenger Airlines
AIT,Applied Industrial Technologies Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
BECN,Beacon Roofing Supply Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
BXC,BlueLinx Holdings Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
CLWT,Euro Tech Holdings Co Ltd,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
EVI,EVI Industries Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
DXPE,DXP Enterprises Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
FAST,Fastenal Co,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
GATX,GATX Corp.,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
GWW,Grainger (W.W.) Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
GXMLF,Intercontinental Gold and Metals Ltd,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
HDSN,Hudson Technologies Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
DSGR,Distribution Solutions Group Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
MGRC,McGrath RentCorp,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
MSM,MSC Industrial Direct Co Inc.,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
RUSHA,Rush Enterprises Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
RUSHB,Rush Enterprises Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
GIC,Global Industrial Co,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
TRNS,Transcat Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
URI,United Rentals Inc.,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
WCC,WESCO International Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
WLFC,Willis Lease Finance Corp,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
FERG,Ferguson Enterprises Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
WSO,Watsco Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
WSO/B,Watsco Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
GSIH,General Steel Holdings Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
BRYFF,Bri-Chem Corp,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
HEES,H&E Equipment Services Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
ETOLF,Enterprise Group Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
HRI,Herc Holdings Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
AER,AerCap Holdings NV,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
CHSH,China Shoe Holdings Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
TITN,Titan Machinery Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
AL,Air Lease Corp,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
MRC,MRC Global Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
BCC,Boise Cascade Co,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
BYU,BAIYU Holdings Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
DNOW,DNOW Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
FTAI,FTAI Aviation Ltd,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
SITE,SiteOne Landscape Supply Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
GMS,GMS Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
CTOS,Custom Truck One Source Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
ALTG,Alta Equipment Group Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
BGLC,BioNexus Gene Lab Corp,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
IPW,iPower Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
KRT,Karat Packaging Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
XMTR,Xometry Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
CNM,Core & Main Inc,Common Stock,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
